Datetime,Avg_Vol_Geo,Boro,street,holidays,Floor,Area (sq ft),Type_of_Project,project_active
2016-06-01,43.890625,Manhattan,CENTER DRIVE,False,85,412637,Residential,True
2016-06-01,43.890625,Manhattan,CENTER DRIVE,False,2,60000,Museum,False
2016-06-01,43.890625,Manhattan,CENTER DRIVE,False,98,1285308,Residential,False
2016-06-01,43.890625,Manhattan,CENTER DRIVE,False,77,750000,Mixed-Use Development,False
2016-06-01,43.890625,Manhattan,CENTER DRIVE,False,84,572348,Residential,False
2016-06-01,5.6875,Manhattan,CPW 72 APPROACH,False,0,0,No_Project,False
2016-06-01,38.348214285714285,Manhattan,TERRACE DRIVE,False,0,200000,Transportation,False
2016-06-01,22.19471153846154,Manhattan,EAST 70 STREET,False,0,200000,Transportation,False
2016-06-01,19.135929463629683,Manhattan,EAST 71 STREET,False,0,200000,Transportation,False
2016-06-01,24.054356514788168,Manhattan,EAST 77 STREET,False,0,200000,Transportation,False
2016-06-01,13.4768,Manhattan,EAST 78 STREET,False,0,200000,Transportation,False
2016-06-01,28.3482428115016,Manhattan,EAST 77 STREET,False,0,200000,Transportation,False
2016-07-01,10.846153846153848,Manhattan,WEST 225 STREET,True,0,0,No_Project,False
2016-07-01,10.846153846153848,Manhattan,WEST 225 STREET,True,0,0,No_Project,False
2016-07-01,165.9108910891089,Manhattan,BROADWAY,True,0,0,No_Project,False
2016-07-01,165.9108910891089,Manhattan,BROADWAY,True,0,0,No_Project,False
2016-07-01,176.35333333333332,Manhattan,BROADWAY,True,0,0,No_Project,False
2016-07-01,176.35333333333332,Manhattan,BROADWAY,True,0,0,No_Project,False
2016-09-01,13.541666666666666,Manhattan,EAST 111 STREET,False,0,0,No_Project,False
2016-09-01,202.2123623011016,Manhattan,MACOMBS DAM BRIDGE,False,0,0,No_Project,False
2016-09-01,250.51681957186543,Manhattan,MADISON AVENUE BRIDGE,False,0,0,No_Project,False
2016-09-01,202.2870257037944,Manhattan,MADISON AVENUE BRIDGE,False,0,0,No_Project,False
2016-09-01,147.96565470714503,Manhattan,145 STREET BRIDGE,False,0,0,No_Project,False
2016-09-01,324.8105646630237,Manhattan,WILLIS AVENUE BRIDGE,False,0,0,No_Project,False
2016-09-01,215.98812062138288,Manhattan,UNIVERSITY HEIGHTS BRIDGE,False,0,0,No_Project,False
2016-09-01,197.08613317043373,Manhattan,BROADWAY BRIDGE,False,0,0,No_Project,False
2016-09-01,171.5762195121951,Manhattan,BROADWAY BRIDGE,False,0,0,No_Project,False
2016-09-01,95.09027777777776,Manhattan,LAFAYETTE STREET,False,80,2232984,Mixed-Use Development,False
2016-09-01,95.09027777777776,Manhattan,LAFAYETTE STREET,False,1,800000,Transportation,True
2016-09-01,95.09027777777776,Manhattan,LAFAYETTE STREET,False,94,3501274,Office Building,True
2016-09-01,92.85416666666669,Manhattan,CENTRE STREET,False,80,2232984,Mixed-Use Development,False
2016-09-01,92.85416666666669,Manhattan,CENTRE STREET,False,1,800000,Transportation,True
2016-09-01,75.04398148148148,Manhattan,LAFAYETTE STREET,False,0,0,No_Project,False
2016-09-01,51.79761904761905,Manhattan,CHRISTOPHER STREET,False,0,0,No_Project,False
2016-09-01,91.13773148148148,Manhattan,CENTRE STREET,False,0,0,No_Project,False
2016-09-01,71.99537037037037,Manhattan,LAFAYETTE STREET,False,0,0,No_Project,False
2016-09-01,94.69212962962963,Manhattan,CENTRE STREET,False,20,2000000,Mixed-Use Development,False
2016-09-01,34.36875,Manhattan,EAST 110 STREET,False,0,0,No_Project,False
2016-10-01,32.741898148148145,Manhattan,EAST 119 STREET,False,0,0,No_Project,False
2016-10-01,17.43113425925926,Manhattan,AUDUBON AVENUE,False,0,0,No_Project,False
2016-10-01,808.0844907407408,Manhattan,F D R DRIVE,False,0,0,No_Project,False
2016-10-01,825.6180555555555,Manhattan,F D R DRIVE,False,0,0,No_Project,False
2016-10-01,80.41030092592592,Manhattan,BROADWAY,False,0,0,No_Project,False
2016-10-01,180.32175925925927,Manhattan,3 AVENUE,False,0,0,No_Project,False
2016-10-01,27.86516203703704,Manhattan,AUDUBON AVENUE,False,0,0,No_Project,False
2016-10-01,10.786458333333334,Manhattan,EAST 111 STREET,False,0,0,No_Project,False
2016-10-01,123.83680555555556,Manhattan,2 AVENUE,False,0,0,No_Project,False
2016-10-01,766.8773148148148,Manhattan,HARLEM RIVER DRIVE,False,0,0,No_Project,False
2016-10-01,459.150462962963,Manhattan,HARLEM RIVER DRIVE,False,0,0,No_Project,False
2016-10-01,276.0324074074074,Manhattan,1 AVENUE,False,0,0,No_Project,False
2016-10-01,902.7053742802304,Manhattan,ALEXANDER HAMILTON BRIDGE,False,0,0,No_Project,False
2016-10-01,462.6885481552468,Manhattan,ALEXANDER HAMILTON BRIDGE,False,0,0,No_Project,False
2016-10-01,342.4412331406552,Manhattan,WASHINGTON BRIDGE,False,0,0,No_Project,False
2016-10-01,266.8084696823869,Manhattan,WASHINGTON BRIDGE,False,0,0,No_Project,False
2016-10-01,150.23177083333334,Manhattan,BROADWAY,False,0,0,No_Project,False
2016-10-01,81.20572916666667,Manhattan,WEST 225 STREET,False,0,0,No_Project,False
2016-10-01,161.20572916666666,Manhattan,BROADWAY,False,0,0,No_Project,False
2016-10-01,87.08541666666666,Manhattan,LAFAYETTE STREET,False,80,2232984,Mixed-Use Development,False
2016-10-01,87.08541666666666,Manhattan,LAFAYETTE STREET,False,1,800000,Transportation,True
2016-10-01,87.08541666666666,Manhattan,LAFAYETTE STREET,False,94,3501274,Office Building,True
2016-10-01,85.14791666666666,Manhattan,CENTRE STREET,False,80,2232984,Mixed-Use Development,False
2016-10-01,85.14791666666666,Manhattan,CENTRE STREET,False,1,800000,Transportation,True
2016-10-01,71.74583333333334,Manhattan,LAFAYETTE STREET,False,0,0,No_Project,False
2016-10-01,90.67291666666668,Manhattan,CENTRE STREET,False,0,0,No_Project,False
2016-10-01,68.83125,Manhattan,LAFAYETTE STREET,False,0,0,No_Project,False
2016-10-01,86.78125,Manhattan,CENTRE STREET,False,20,2000000,Mixed-Use Development,False
2016-10-01,608.7465277777778,Manhattan,BROOKLYN BRIDGE,False,3,152460,Commercial Development,False
2016-10-01,676.6354166666666,Manhattan,BROOKLYN BRIDGE,False,3,152460,Commercial Development,False
2016-10-01,45.052083333333336,Manhattan,LINCOLN TUNNEL APPROACH,False,2,255000,Transportation,False
2016-10-01,45.052083333333336,Manhattan,LINCOLN TUNNEL APPROACH,False,2,255000,Train Station / Transit Hub,False
2016-10-01,45.052083333333336,Manhattan,LINCOLN TUNNEL APPROACH,False,0,30000,Park,False
2016-10-01,45.052083333333336,Manhattan,LINCOLN TUNNEL APPROACH,False,67,1840600,Mixed-Use Development,False
2016-10-01,45.052083333333336,Manhattan,LINCOLN TUNNEL APPROACH,False,103,2600000,Outdoor Observation Deck,False
2016-10-01,45.052083333333336,Manhattan,LINCOLN TUNNEL APPROACH,False,66,2850000,Mixed-Use Development,False
2016-10-01,45.052083333333336,Manhattan,LINCOLN TUNNEL APPROACH,False,51,1299559,Office Building,False
2016-10-01,45.052083333333336,Manhattan,LINCOLN TUNNEL APPROACH,False,2,200000,Cultural,False
2016-10-01,45.052083333333336,Manhattan,LINCOLN TUNNEL APPROACH,False,16,150000,Interactive Public Structure,False
2016-10-01,583.1368517950292,Manhattan,BROOKLYN BRIDGE,False,3,152460,Commercial Development,False
2016-10-01,608.232044198895,Manhattan,BROOKLYN BRIDGE,False,3,152460,Commercial Development,False
2016-10-01,130.48784722222223,Manhattan,11 AVENUE,False,66,2850000,Mixed-Use Development,False
2016-10-01,92.58035714285714,Manhattan,WEST 38 STREET,False,2,255000,Transportation,False
2016-10-01,92.58035714285714,Manhattan,WEST 38 STREET,False,2,255000,Train Station / Transit Hub,False
2016-10-01,92.58035714285714,Manhattan,WEST 38 STREET,False,0,30000,Park,False
2016-10-01,92.58035714285714,Manhattan,WEST 38 STREET,False,67,1840600,Mixed-Use Development,False
2016-10-01,92.58035714285714,Manhattan,WEST 38 STREET,False,103,2600000,Outdoor Observation Deck,False
2016-10-01,92.58035714285714,Manhattan,WEST 38 STREET,False,66,2850000,Mixed-Use Development,False
2016-10-01,92.58035714285714,Manhattan,WEST 38 STREET,False,51,1299559,Office Building,False
2016-10-01,92.58035714285714,Manhattan,WEST 38 STREET,False,2,200000,Cultural,False
2016-10-01,92.58035714285714,Manhattan,WEST 38 STREET,False,16,150000,Interactive Public Structure,False
2016-10-01,92.58035714285714,Manhattan,WEST 38 STREET,False,2,26000,Interactive Museum,False
2016-10-01,354.6235119047619,Manhattan,9 AVENUE,False,2,255000,Transportation,False
2016-10-01,354.6235119047619,Manhattan,9 AVENUE,False,2,255000,Train Station / Transit Hub,False
2016-10-01,354.6235119047619,Manhattan,9 AVENUE,False,0,30000,Park,False
2016-10-01,354.6235119047619,Manhattan,9 AVENUE,False,67,1840600,Mixed-Use Development,False
2016-10-01,354.6235119047619,Manhattan,9 AVENUE,False,103,2600000,Outdoor Observation Deck,False
2016-10-01,354.6235119047619,Manhattan,9 AVENUE,False,66,2850000,Mixed-Use Development,False
2016-10-01,354.6235119047619,Manhattan,9 AVENUE,False,51,1299559,Office Building,False
2016-10-01,354.6235119047619,Manhattan,9 AVENUE,False,2,200000,Cultural,False
2016-10-01,354.6235119047619,Manhattan,9 AVENUE,False,16,150000,Interactive Public Structure,False
2016-10-01,354.6235119047619,Manhattan,9 AVENUE,False,2,26000,Interactive Museum,False
2016-10-01,543.0034722222222,Manhattan,10 AVENUE,False,2,60000,Museum,False
2016-10-01,586.3667083854818,Manhattan,12 AVENUE,False,34,830995,Mixed-Use Development,True
2016-10-01,95.13541666666669,Manhattan,WEST 39 STREET,False,2,255000,Transportation,False
2016-10-01,95.13541666666669,Manhattan,WEST 39 STREET,False,2,255000,Train Station / Transit Hub,False
2016-10-01,95.13541666666669,Manhattan,WEST 39 STREET,False,0,30000,Park,False
2016-10-01,95.13541666666669,Manhattan,WEST 39 STREET,False,67,1840600,Mixed-Use Development,False
2016-10-01,95.13541666666669,Manhattan,WEST 39 STREET,False,103,2600000,Outdoor Observation Deck,False
2016-10-01,95.13541666666669,Manhattan,WEST 39 STREET,False,66,2850000,Mixed-Use Development,False
2016-10-01,95.13541666666669,Manhattan,WEST 39 STREET,False,51,1299559,Office Building,False
2016-10-01,95.13541666666669,Manhattan,WEST 39 STREET,False,2,200000,Cultural,False
2016-10-01,95.13541666666669,Manhattan,WEST 39 STREET,False,16,150000,Interactive Public Structure,False
2016-10-01,95.13541666666669,Manhattan,WEST 39 STREET,False,2,26000,Interactive Museum,False
2016-10-01,25.703869047619047,Manhattan,EAST 15 STREET,False,0,0,No_Project,False
2016-10-01,330.80357142857144,Manhattan,8 AVENUE,False,2,255000,Transportation,False
2016-10-01,330.80357142857144,Manhattan,8 AVENUE,False,2,255000,Train Station / Transit Hub,False
2016-10-01,330.80357142857144,Manhattan,8 AVENUE,False,0,30000,Park,False
2016-10-01,330.80357142857144,Manhattan,8 AVENUE,False,67,1840600,Mixed-Use Development,False
2016-10-01,330.80357142857144,Manhattan,8 AVENUE,False,103,2600000,Outdoor Observation Deck,False
2016-10-01,330.80357142857144,Manhattan,8 AVENUE,False,66,2850000,Mixed-Use Development,False
2016-10-01,330.80357142857144,Manhattan,8 AVENUE,False,51,1299559,Office Building,False
2016-10-01,330.80357142857144,Manhattan,8 AVENUE,False,16,150000,Interactive Public Structure,False
2016-10-01,330.80357142857144,Manhattan,8 AVENUE,False,2,26000,Interactive Museum,False
2016-10-01,374.3563988095238,Manhattan,7 AVENUE,False,2,255000,Transportation,False
2016-10-01,374.3563988095238,Manhattan,7 AVENUE,False,2,255000,Train Station / Transit Hub,False
2016-10-01,374.3563988095238,Manhattan,7 AVENUE,False,0,30000,Park,False
2016-10-01,374.3563988095238,Manhattan,7 AVENUE,False,67,1840600,Mixed-Use Development,False
2016-10-01,404.3,Manhattan,MANHATTAN BRIDGE,False,0,0,No_Project,False
2016-10-01,68.57738095238095,Manhattan,WEST 22 STREET,False,0,0,No_Project,False
2016-10-01,264.875,Manhattan,MANHATTAN BRIDGE,False,0,0,No_Project,False
2016-10-01,399.19097222222223,Manhattan,9 AVENUE,False,2,26000,Interactive Museum,False
2016-10-01,399.19097222222223,Manhattan,9 AVENUE,False,2,60000,Museum,False
2016-10-01,316.18824404761904,Manhattan,7 AVENUE,False,2,255000,Transportation,False
2016-10-01,316.18824404761904,Manhattan,7 AVENUE,False,2,255000,Train Station / Transit Hub,False
2016-10-01,316.18824404761904,Manhattan,7 AVENUE,False,0,30000,Park,False
2016-10-01,316.18824404761904,Manhattan,7 AVENUE,False,67,1840600,Mixed-Use Development,False
2016-10-01,316.18824404761904,Manhattan,7 AVENUE,False,66,2850000,Mixed-Use Development,False
2016-10-01,359.5929451287794,Manhattan,MANHATTAN BRIDGE,False,0,0,No_Project,False
2016-10-01,223.6461710452767,Manhattan,MANHATTAN BRIDGE,False,0,0,No_Project,False
2016-10-01,240.17825112107624,Manhattan,MANHATTAN BRIDGE,False,0,0,No_Project,False
2016-10-01,308.32886904761904,Manhattan,7 AVENUE,False,2,255000,Transportation,False
2016-10-01,308.32886904761904,Manhattan,7 AVENUE,False,2,255000,Train Station / Transit Hub,False
2016-10-01,308.32886904761904,Manhattan,7 AVENUE,False,0,30000,Park,False
2016-10-01,308.32886904761904,Manhattan,7 AVENUE,False,67,1840600,Mixed-Use Development,False
2016-10-01,308.32886904761904,Manhattan,7 AVENUE,False,66,2850000,Mixed-Use Development,False
2016-10-01,308.32886904761904,Manhattan,7 AVENUE,False,2,26000,Interactive Museum,False
2016-10-01,132.85267857142858,Manhattan,WEST 38 STREET,False,2,255000,Transportation,False
2016-10-01,132.85267857142858,Manhattan,WEST 38 STREET,False,2,255000,Train Station / Transit Hub,False
2016-10-01,132.85267857142858,Manhattan,WEST 38 STREET,False,67,1840600,Mixed-Use Development,False
2016-10-01,132.85267857142858,Manhattan,WEST 38 STREET,False,103,2600000,Outdoor Observation Deck,False
2016-10-01,132.85267857142858,Manhattan,WEST 38 STREET,False,66,2850000,Mixed-Use Development,False
2016-10-01,132.85267857142858,Manhattan,WEST 38 STREET,False,2,26000,Interactive Museum,False
2016-10-01,26.93005952380953,Manhattan,EAST 21 STREET,False,0,0,No_Project,False
2016-10-01,276.1272321428572,Manhattan,7 AVENUE,False,2,255000,Transportation,False
2016-10-01,276.1272321428572,Manhattan,7 AVENUE,False,2,255000,Train Station / Transit Hub,False
2016-10-01,276.1272321428572,Manhattan,7 AVENUE,False,67,1840600,Mixed-Use Development,False
2016-10-01,276.1272321428572,Manhattan,7 AVENUE,False,66,2850000,Mixed-Use Development,False
2016-10-01,276.1272321428572,Manhattan,7 AVENUE,False,2,26000,Interactive Museum,False
2016-10-01,103.5521472392638,Manhattan,WEST END AVENUE,False,34,830995,Mixed-Use Development,True
2016-10-01,259.01339285714283,Manhattan,7 AVENUE,False,77,1750212,Interactive Observation Deck,False
2016-10-01,259.01339285714283,Manhattan,7 AVENUE,False,2,255000,Transportation,False
2016-10-01,259.01339285714283,Manhattan,7 AVENUE,False,2,255000,Train Station / Transit Hub,False
2016-10-01,259.01339285714283,Manhattan,7 AVENUE,False,67,1840600,Mixed-Use Development,False
2016-10-01,259.01339285714283,Manhattan,7 AVENUE,False,59,1750212,Interactive Observation Deck,False
2016-10-01,259.01339285714283,Manhattan,7 AVENUE,False,66,2850000,Mixed-Use Development,False
2016-10-01,259.01339285714283,Manhattan,7 AVENUE,False,2,26000,Interactive Museum,False
2016-10-01,260.0081845238095,Manhattan,7 AVENUE,False,77,1750212,Interactive Observation Deck,False
2016-10-01,260.0081845238095,Manhattan,7 AVENUE,False,2,255000,Transportation,False
2016-10-01,260.0081845238095,Manhattan,7 AVENUE,False,2,255000,Train Station / Transit Hub,False
2016-10-01,260.0081845238095,Manhattan,7 AVENUE,False,67,1840600,Mixed-Use Development,False
2016-10-01,260.0081845238095,Manhattan,7 AVENUE,False,59,1750212,Interactive Observation Deck,False
2016-10-01,260.0081845238095,Manhattan,7 AVENUE,False,2,26000,Interactive Museum,False
2016-10-01,213.515625,Manhattan,7 AVENUE,False,77,1750212,Interactive Observation Deck,False
2016-10-01,213.515625,Manhattan,7 AVENUE,False,2,255000,Transportation,False
2016-10-01,213.515625,Manhattan,7 AVENUE,False,2,255000,Train Station / Transit Hub,False
2016-10-01,213.515625,Manhattan,7 AVENUE,False,67,1840600,Mixed-Use Development,False
2016-10-01,213.515625,Manhattan,7 AVENUE,False,59,1750212,Interactive Observation Deck,False
2016-10-01,213.515625,Manhattan,7 AVENUE,False,2,26000,Interactive Museum,False
2016-10-01,217.3407738095238,Manhattan,7 AVENUE,False,77,1750212,Interactive Observation Deck,False
2016-10-01,217.3407738095238,Manhattan,7 AVENUE,False,67,1750212,Office Building,False
2016-10-01,217.3407738095238,Manhattan,7 AVENUE,False,2,255000,Transportation,False
2016-10-01,217.3407738095238,Manhattan,7 AVENUE,False,2,255000,Train Station / Transit Hub,False
2016-10-01,217.3407738095238,Manhattan,7 AVENUE,False,67,1840600,Mixed-Use Development,False
2016-10-01,217.3407738095238,Manhattan,7 AVENUE,False,59,1750212,Interactive Observation Deck,False
2016-10-01,217.3407738095238,Manhattan,7 AVENUE,False,2,26000,Interactive Museum,False
2016-10-01,194.57291666666663,Manhattan,7 AVENUE,False,77,1750212,Interactive Observation Deck,False
2016-10-01,194.57291666666663,Manhattan,7 AVENUE,False,67,1750212,Office Building,False
2016-10-01,194.57291666666663,Manhattan,7 AVENUE,False,2,255000,Transportation,False
2016-10-01,194.57291666666663,Manhattan,7 AVENUE,False,2,255000,Train Station / Transit Hub,False
2016-10-01,194.57291666666663,Manhattan,7 AVENUE,False,67,1840600,Mixed-Use Development,False
2016-10-01,194.57291666666663,Manhattan,7 AVENUE,False,59,1750212,Interactive Observation Deck,False
2016-10-01,194.57291666666663,Manhattan,7 AVENUE,False,2,26000,Interactive Museum,False
2016-10-01,119.02678571428572,Manhattan,WEST 39 STREET,False,77,1750212,Interactive Observation Deck,False
2016-10-01,119.02678571428572,Manhattan,WEST 39 STREET,False,67,1750212,Office Building,False
2016-10-01,119.02678571428572,Manhattan,WEST 39 STREET,False,2,255000,Transportation,False
2016-10-01,119.02678571428572,Manhattan,WEST 39 STREET,False,2,255000,Train Station / Transit Hub,False
2016-10-01,119.02678571428572,Manhattan,WEST 39 STREET,False,67,1840600,Mixed-Use Development,False
2016-10-01,119.02678571428572,Manhattan,WEST 39 STREET,False,59,1750212,Interactive Observation Deck,False
2016-10-01,119.02678571428572,Manhattan,WEST 39 STREET,False,2,26000,Interactive Museum,False
2016-10-01,200.5424107142857,Manhattan,7 AVENUE,False,77,1750212,Interactive Observation Deck,False
2016-10-01,200.5424107142857,Manhattan,7 AVENUE,False,67,1750212,Office Building,False
2016-10-01,200.5424107142857,Manhattan,7 AVENUE,False,2,255000,Transportation,False
2016-10-01,200.5424107142857,Manhattan,7 AVENUE,False,2,255000,Train Station / Transit Hub,False
2016-10-01,200.5424107142857,Manhattan,7 AVENUE,False,67,1840600,Mixed-Use Development,False
2016-10-01,200.5424107142857,Manhattan,7 AVENUE,False,59,1750212,Interactive Observation Deck,False
2016-10-01,200.5424107142857,Manhattan,7 AVENUE,False,2,26000,Interactive Museum,False
2016-10-01,297.9270833333333,Manhattan,5 AVENUE,False,0,0,No_Project,False
2016-10-01,215.59300595238096,Manhattan,7 AVENUE,False,77,1750212,Interactive Observation Deck,False
2016-10-01,215.59300595238096,Manhattan,7 AVENUE,False,67,1750212,Office Building,False
2016-10-01,215.59300595238096,Manhattan,7 AVENUE,False,2,255000,Transportation,False
2016-10-01,215.59300595238096,Manhattan,7 AVENUE,False,2,255000,Train Station / Transit Hub,False
2016-10-01,215.59300595238096,Manhattan,7 AVENUE,False,59,1750212,Interactive Observation Deck,False
2016-10-01,215.59300595238096,Manhattan,7 AVENUE,False,2,26000,Interactive Museum,False
2016-10-01,42.72619047619048,Manhattan,BROADWAY,False,77,1750212,Interactive Observation Deck,False
2016-10-01,42.72619047619048,Manhattan,BROADWAY,False,67,1750212,Office Building,False
2016-10-01,42.72619047619048,Manhattan,BROADWAY,False,2,255000,Transportation,False
2016-10-01,42.72619047619048,Manhattan,BROADWAY,False,2,255000,Train Station / Transit Hub,False
2016-10-01,42.72619047619048,Manhattan,BROADWAY,False,67,1840600,Mixed-Use Development,False
2016-10-01,42.72619047619048,Manhattan,BROADWAY,False,59,1750212,Interactive Observation Deck,False
2016-10-01,42.72619047619048,Manhattan,BROADWAY,False,2,26000,Interactive Museum,False
2016-10-01,205.60526315789477,Manhattan,AMSTERDAM AVENUE,False,2,60000,Museum,False
2016-10-01,205.60526315789477,Manhattan,AMSTERDAM AVENUE,False,98,1285308,Residential,False
2016-10-01,205.60526315789477,Manhattan,AMSTERDAM AVENUE,False,34,830995,Mixed-Use Development,True
2016-10-01,210.1108630952381,Manhattan,7 AVENUE,False,77,1750212,Interactive Observation Deck,False
2016-10-01,210.1108630952381,Manhattan,7 AVENUE,False,67,1750212,Office Building,False
2016-10-01,210.1108630952381,Manhattan,7 AVENUE,False,2,255000,Train Station / Transit Hub,False
2016-10-01,210.1108630952381,Manhattan,7 AVENUE,False,59,1750212,Interactive Observation Deck,False
2016-10-01,210.1108630952381,Manhattan,7 AVENUE,False,2,26000,Interactive Museum,False
2016-10-01,132.16815476190476,Manhattan,WEST 38 STREET,False,77,1750212,Interactive Observation Deck,False
2016-10-01,132.16815476190476,Manhattan,WEST 38 STREET,False,67,1750212,Office Building,False
2016-10-01,132.16815476190476,Manhattan,WEST 38 STREET,False,2,255000,Transportation,False
2016-10-01,132.16815476190476,Manhattan,WEST 38 STREET,False,2,255000,Train Station / Transit Hub,False
2016-10-01,132.16815476190476,Manhattan,WEST 38 STREET,False,59,1750212,Interactive Observation Deck,False
2016-10-01,132.16815476190476,Manhattan,WEST 38 STREET,False,2,26000,Interactive Museum,False
2016-10-01,378.00892857142856,Manhattan,AVENUE OF THE AMERICAS,False,77,1750212,Interactive Observation Deck,False
2016-10-01,378.00892857142856,Manhattan,AVENUE OF THE AMERICAS,False,67,1750212,Office Building,False
2016-10-01,378.00892857142856,Manhattan,AVENUE OF THE AMERICAS,False,2,255000,Transportation,False
2016-10-01,378.00892857142856,Manhattan,AVENUE OF THE AMERICAS,False,2,255000,Train Station / Transit Hub,False
2016-10-01,378.00892857142856,Manhattan,AVENUE OF THE AMERICAS,False,59,1750212,Interactive Observation Deck,False
2016-10-01,378.00892857142856,Manhattan,AVENUE OF THE AMERICAS,False,2,26000,Interactive Museum,False
2016-10-01,145.09375,Manhattan,MADISON AVENUE,False,0,0,No_Project,False
2016-10-01,149.10863095238096,Manhattan,WEST 39 STREET,False,77,1750212,Interactive Observation Deck,False
2016-10-01,149.10863095238096,Manhattan,WEST 39 STREET,False,67,1750212,Office Building,False
2016-10-01,149.10863095238096,Manhattan,WEST 39 STREET,False,59,1750212,Interactive Observation Deck,False
2016-10-01,149.10863095238096,Manhattan,WEST 39 STREET,False,2,26000,Interactive Museum,False
2016-10-01,178.6764705882353,Manhattan,COLUMBUS AVENUE,False,2,60000,Museum,False
2016-10-01,178.6764705882353,Manhattan,COLUMBUS AVENUE,False,98,1285308,Residential,False
2016-10-01,178.6764705882353,Manhattan,COLUMBUS AVENUE,False,34,830995,Mixed-Use Development,True
2016-10-01,178.6764705882353,Manhattan,COLUMBUS AVENUE,False,84,572348,Residential,False
2016-10-01,62.56206415620642,Manhattan,WEST 62 STREET,False,2,60000,Museum,False
2016-10-01,62.56206415620642,Manhattan,WEST 62 STREET,False,98,1285308,Residential,False
2016-10-01,62.56206415620642,Manhattan,WEST 62 STREET,False,34,830995,Mixed-Use Development,True
2016-10-01,62.56206415620642,Manhattan,WEST 62 STREET,False,84,572348,Residential,False
2016-10-01,162.7489539748954,Manhattan,BROADWAY,False,2,60000,Museum,False
2016-10-01,162.7489539748954,Manhattan,BROADWAY,False,98,1285308,Residential,False
2016-10-01,162.7489539748954,Manhattan,BROADWAY,False,34,830995,Mixed-Use Development,True
2016-10-01,162.7489539748954,Manhattan,BROADWAY,False,77,750000,Mixed-Use Development,False
2016-10-01,162.7489539748954,Manhattan,BROADWAY,False,84,572348,Residential,False
2016-10-01,122.78571428571428,Manhattan,EAST 38 STREET,False,77,1750212,Interactive Observation Deck,False
2016-10-01,122.78571428571428,Manhattan,EAST 38 STREET,False,67,1750212,Office Building,False
2016-10-01,122.78571428571428,Manhattan,EAST 38 STREET,False,59,1750212,Interactive Observation Deck,False
2016-10-01,122.78571428571428,Manhattan,EAST 38 STREET,False,2,26000,Interactive Museum,False
2016-10-01,150.02939375382732,Manhattan,BROADWAY,False,2,60000,Museum,False
2016-10-01,150.02939375382732,Manhattan,BROADWAY,False,98,1285308,Residential,False
2016-10-01,150.02939375382732,Manhattan,BROADWAY,False,34,830995,Mixed-Use Development,True
2016-10-01,150.02939375382732,Manhattan,BROADWAY,False,77,750000,Mixed-Use Development,False
2016-10-01,150.02939375382732,Manhattan,BROADWAY,False,84,572348,Residential,False
2016-10-01,356.6622023809524,Manhattan,5 AVENUE,False,77,1750212,Interactive Observation Deck,False
2016-10-01,356.6622023809524,Manhattan,5 AVENUE,False,67,1750212,Office Building,False
2016-10-01,356.6622023809524,Manhattan,5 AVENUE,False,59,1750212,Interactive Observation Deck,False
2016-10-01,356.6622023809524,Manhattan,5 AVENUE,False,2,26000,Interactive Museum,False
2016-10-01,116.85198776758408,Manhattan,BROADWAY,False,2,60000,Museum,False
2016-10-01,116.85198776758408,Manhattan,BROADWAY,False,98,1285308,Residential,False
2016-10-01,116.85198776758408,Manhattan,BROADWAY,False,34,830995,Mixed-Use Development,True
2016-10-01,116.85198776758408,Manhattan,BROADWAY,False,77,750000,Mixed-Use Development,False
2016-10-01,116.85198776758408,Manhattan,BROADWAY,False,84,572348,Residential,False
2016-10-01,233.22321428571428,Manhattan,MADISON AVENUE,False,77,1750212,Interactive Observation Deck,False
2016-10-01,233.22321428571428,Manhattan,MADISON AVENUE,False,67,1750212,Office Building,False
2016-10-01,233.22321428571428,Manhattan,MADISON AVENUE,False,59,1750212,Interactive Observation Deck,False
2016-10-01,233.22321428571428,Manhattan,MADISON AVENUE,False,2,26000,Interactive Museum,False
2016-10-01,133.5731201894612,Manhattan,CENTRAL PARK WEST,False,2,60000,Museum,False
2016-10-01,133.5731201894612,Manhattan,CENTRAL PARK WEST,False,98,1285308,Residential,False
2016-10-01,133.5731201894612,Manhattan,CENTRAL PARK WEST,False,77,750000,Mixed-Use Development,False
2016-10-01,133.5731201894612,Manhattan,CENTRAL PARK WEST,False,84,572348,Residential,False
2016-10-01,386.87847222222223,Manhattan,3 AVENUE,False,48,824000,Residential,False
2016-10-01,199.74722222222223,Manhattan,COLUMBUS AVENUE,False,0,0,No_Project,False
2016-10-01,57.31476323119777,Manhattan,CENTRAL PARK WEST,False,2,60000,Museum,False
2016-10-01,57.31476323119777,Manhattan,CENTRAL PARK WEST,False,98,1285308,Residential,False
2016-10-01,57.31476323119777,Manhattan,CENTRAL PARK WEST,False,84,572348,Residential,False
2016-10-01,113.18154761904762,Manhattan,EAST 39 STREET,False,48,824000,Residential,False
2016-10-01,113.18154761904762,Manhattan,EAST 39 STREET,False,77,1750212,Interactive Observation Deck,False
2016-10-01,113.18154761904762,Manhattan,EAST 39 STREET,False,67,1750212,Office Building,False
2016-10-01,113.18154761904762,Manhattan,EAST 39 STREET,False,59,1750212,Interactive Observation Deck,False
2016-10-01,113.18154761904762,Manhattan,EAST 39 STREET,False,2,26000,Interactive Museum,False
2016-10-01,8.234282325029657,Manhattan,C P 7 AVENUE APPROACH,False,85,412637,Residential,True
